areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E06000011,East Riding of Yorkshire,utla,2022-01-08,121
E06000036,Bracknell Forest,utla,2022-01-08,63
E06000037,West Berkshire,utla,2022-01-08,43
E08000035,Leeds,utla,2022-01-08,319
E09000017,Hillingdon,utla,2022-01-08,157
E10000012,Essex,utla,2022-01-08,550
E06000011,East Riding of Yorkshire,utla,2022-01-07,89
E06000036,Bracknell Forest,utla,2022-01-07,31
E06000037,West Berkshire,utla,2022-01-07,44
E08000035,Leeds,utla,2022-01-07,388
E09000017,Hillingdon,utla,2022-01-07,128
E10000012,Essex,utla,2022-01-07,428
E06000011,East Riding of Yorkshire,utla,2022-01-06,61
E06000036,Bracknell Forest,utla,2022-01-06,40
E06000037,West Berkshire,utla,2022-01-06,24
E08000035,Leeds,utla,2022-01-06,259
E09000017,Hillingdon,utla,2022-01-06,110
E10000012,Essex,utla,2022-01-06,380
E06000011,East Riding of Yorkshire,utla,2022-01-05,99
E06000036,Bracknell Forest,utla,2022-01-05,54
E06000037,West Berkshire,utla,2022-01-05,29
E08000035,Leeds,utla,2022-01-05,285
E09000017,Hillingdon,utla,2022-01-05,131
E10000012,Essex,utla,2022-01-05,398
E06000011,East Riding of Yorkshire,utla,2022-01-04,78
E06000036,Bracknell Forest,utla,2022-01-04,74
E06000037,West Berkshire,utla,2022-01-04,27
E08000035,Leeds,utla,2022-01-04,281
E09000017,Hillingdon,utla,2022-01-04,151
E10000012,Essex,utla,2022-01-04,448
E06000011,East Riding of Yorkshire,utla,2022-01-03,67
E06000036,Bracknell Forest,utla,2022-01-03,35
E06000037,West Berkshire,utla,2022-01-03,33
E08000035,Leeds,utla,2022-01-03,179
E09000017,Hillingdon,utla,2022-01-03,97
E10000012,Essex,utla,2022-01-03,274
E06000011,East Riding of Yorkshire,utla,2022-01-02,61
E06000036,Bracknell Forest,utla,2022-01-02,8
E06000037,West Berkshire,utla,2022-01-02,37
E08000035,Leeds,utla,2022-01-02,81
E09000017,Hillingdon,utla,2022-01-02,74
E10000012,Essex,utla,2022-01-02,256
E06000011,East Riding of Yorkshire,utla,2022-01-01,11
E06000036,Bracknell Forest,utla,2022-01-01,2
E06000037,West Berkshire,utla,2022-01-01,5
E08000035,Leeds,utla,2022-01-01,12
E09000017,Hillingdon,utla,2022-01-01,35
E10000012,Essex,utla,2022-01-01,24
E06000011,East Riding of Yorkshire,utla,2021-12-31,41
E06000036,Bracknell Forest,utla,2021-12-31,48
E06000037,West Berkshire,utla,2021-12-31,32
E08000035,Leeds,utla,2021-12-31,137
E09000017,Hillingdon,utla,2021-12-31,106
E10000012,Essex,utla,2021-12-31,247
E06000011,East Riding of Yorkshire,utla,2021-12-30,199
E06000036,Bracknell Forest,utla,2021-12-30,70
E06000037,West Berkshire,utla,2021-12-30,77
E08000035,Leeds,utla,2021-12-30,428
E09000017,Hillingdon,utla,2021-12-30,151
E10000012,Essex,utla,2021-12-30,566
E06000011,East Riding of Yorkshire,utla,2021-12-29,153
E06000036,Bracknell Forest,utla,2021-12-29,55
E06000037,West Berkshire,utla,2021-12-29,86
E08000035,Leeds,utla,2021-12-29,349
E09000017,Hillingdon,utla,2021-12-29,222
E10000012,Essex,utla,2021-12-29,693
E06000011,East Riding of Yorkshire,utla,2021-12-28,53
E06000036,Bracknell Forest,utla,2021-12-28,39
E06000037,West Berkshire,utla,2021-12-28,36
E08000035,Leeds,utla,2021-12-28,226
E09000017,Hillingdon,utla,2021-12-28,177
E10000012,Essex,utla,2021-12-28,546
E06000011,East Riding of Yorkshire,utla,2021-12-27,47
E06000036,Bracknell Forest,utla,2021-12-27,19
E06000037,West Berkshire,utla,2021-12-27,26
E08000035,Leeds,utla,2021-12-27,204
E09000017,Hillingdon,utla,2021-12-27,154
E10000012,Essex,utla,2021-12-27,181
E06000011,East Riding of Yorkshire,utla,2021-12-26,2
E06000036,Bracknell Forest,utla,2021-12-26,2
E06000037,West Berkshire,utla,2021-12-26,0
E08000035,Leeds,utla,2021-12-26,14
E09000017,Hillingdon,utla,2021-12-26,63
E10000012,Essex,utla,2021-12-26,17
E06000011,East Riding of Yorkshire,utla,2021-12-25,1
E06000036,Bracknell Forest,utla,2021-12-25,0
E06000037,West Berkshire,utla,2021-12-25,0
E08000035,Leeds,utla,2021-12-25,1
E09000017,Hillingdon,utla,2021-12-25,15
E10000012,Essex,utla,2021-12-25,0
E06000011,East Riding of Yorkshire,utla,2021-12-24,22
E06000036,Bracknell Forest,utla,2021-12-24,22
E06000037,West Berkshire,utla,2021-12-24,7
E08000035,Leeds,utla,2021-12-24,110
E09000017,Hillingdon,utla,2021-12-24,140
E10000012,Essex,utla,2021-12-24,149
E06000011,East Riding of Yorkshire,utla,2021-12-23,122
E06000036,Bracknell Forest,utla,2021-12-23,39
E06000037,West Berkshire,utla,2021-12-23,67
E08000035,Leeds,utla,2021-12-23,411
E09000017,Hillingdon,utla,2021-12-23,195
E10000012,Essex,utla,2021-12-23,543
E06000011,East Riding of Yorkshire,utla,2021-12-22,171
E06000036,Bracknell Forest,utla,2021-12-22,72
E06000037,West Berkshire,utla,2021-12-22,51
E08000035,Leeds,utla,2021-12-22,532
E09000017,Hillingdon,utla,2021-12-22,145
E10000012,Essex,utla,2021-12-22,570
E06000011,East Riding of Yorkshire,utla,2021-12-21,126
E06000036,Bracknell Forest,utla,2021-12-21,57
E06000037,West Berkshire,utla,2021-12-21,67
E08000035,Leeds,utla,2021-12-21,665
E09000017,Hillingdon,utla,2021-12-21,225
E10000012,Essex,utla,2021-12-21,845
E06000011,East Riding of Yorkshire,utla,2021-12-20,231
E06000036,Bracknell Forest,utla,2021-12-20,55
E06000037,West Berkshire,utla,2021-12-20,55
E08000035,Leeds,utla,2021-12-20,634
E09000017,Hillingdon,utla,2021-12-20,232
E10000012,Essex,utla,2021-12-20,670
E06000011,East Riding of Yorkshire,utla,2021-12-19,128
E06000036,Bracknell Forest,utla,2021-12-19,44
E06000037,West Berkshire,utla,2021-12-19,59
E08000035,Leeds,utla,2021-12-19,541
E09000017,Hillingdon,utla,2021-12-19,242
E10000012,Essex,utla,2021-12-19,826
E06000011,East Riding of Yorkshire,utla,2021-12-18,110
E06000036,Bracknell Forest,utla,2021-12-18,72
E06000037,West Berkshire,utla,2021-12-18,61
E08000035,Leeds,utla,2021-12-18,561
E09000017,Hillingdon,utla,2021-12-18,257
E10000012,Essex,utla,2021-12-18,772
E06000011,East Riding of Yorkshire,utla,2021-12-17,125
E06000036,Bracknell Forest,utla,2021-12-17,45
E06000037,West Berkshire,utla,2021-12-17,64
E08000035,Leeds,utla,2021-12-17,510
E09000017,Hillingdon,utla,2021-12-17,185
E10000012,Essex,utla,2021-12-17,543
E06000011,East Riding of Yorkshire,utla,2021-12-16,98
E06000036,Bracknell Forest,utla,2021-12-16,55
E06000037,West Berkshire,utla,2021-12-16,45
E08000035,Leeds,utla,2021-12-16,472
E09000017,Hillingdon,utla,2021-12-16,130
E10000012,Essex,utla,2021-12-16,750
E06000011,East Riding of Yorkshire,utla,2021-12-15,100
E06000036,Bracknell Forest,utla,2021-12-15,72
E06000037,West Berkshire,utla,2021-12-15,26
E08000035,Leeds,utla,2021-12-15,386
E09000017,Hillingdon,utla,2021-12-15,121
E10000012,Essex,utla,2021-12-15,513
E06000011,East Riding of Yorkshire,utla,2021-12-14,75
E06000036,Bracknell Forest,utla,2021-12-14,24
E06000037,West Berkshire,utla,2021-12-14,30
E08000035,Leeds,utla,2021-12-14,318
E09000017,Hillingdon,utla,2021-12-14,138
E10000012,Essex,utla,2021-12-14,505
E06000011,East Riding of Yorkshire,utla,2021-12-13,56
E06000036,Bracknell Forest,utla,2021-12-13,45
E06000037,West Berkshire,utla,2021-12-13,37
E08000035,Leeds,utla,2021-12-13,363
E09000017,Hillingdon,utla,2021-12-13,98
E10000012,Essex,utla,2021-12-13,289
E06000011,East Riding of Yorkshire,utla,2021-12-12,123
E06000036,Bracknell Forest,utla,2021-12-12,33
E06000037,West Berkshire,utla,2021-12-12,42
E08000035,Leeds,utla,2021-12-12,324
E09000017,Hillingdon,utla,2021-12-12,155
E10000012,Essex,utla,2021-12-12,314
E06000011,East Riding of Yorkshire,utla,2021-12-11,107
E06000036,Bracknell Forest,utla,2021-12-11,27
E06000037,West Berkshire,utla,2021-12-11,40
E08000035,Leeds,utla,2021-12-11,293
E09000017,Hillingdon,utla,2021-12-11,113
E10000012,Essex,utla,2021-12-11,636
E06000011,East Riding of Yorkshire,utla,2021-12-10,76
E06000036,Bracknell Forest,utla,2021-12-10,23
E06000037,West Berkshire,utla,2021-12-10,47
E08000035,Leeds,utla,2021-12-10,263
E09000017,Hillingdon,utla,2021-12-10,101
E10000012,Essex,utla,2021-12-10,399
E06000011,East Riding of Yorkshire,utla,2021-12-09,76
E06000036,Bracknell Forest,utla,2021-12-09,43
E06000037,West Berkshire,utla,2021-12-09,29
E08000035,Leeds,utla,2021-12-09,258
E09000017,Hillingdon,utla,2021-12-09,99
E10000012,Essex,utla,2021-12-09,415
E06000011,East Riding of Yorkshire,utla,2021-12-08,58
E06000036,Bracknell Forest,utla,2021-12-08,20
E06000037,West Berkshire,utla,2021-12-08,23
E08000035,Leeds,utla,2021-12-08,255
E09000017,Hillingdon,utla,2021-12-08,73
E10000012,Essex,utla,2021-12-08,330
E06000011,East Riding of Yorkshire,utla,2021-12-07,30
E06000036,Bracknell Forest,utla,2021-12-07,33
E06000037,West Berkshire,utla,2021-12-07,24
E08000035,Leeds,utla,2021-12-07,257
E09000017,Hillingdon,utla,2021-12-07,81
E10000012,Essex,utla,2021-12-07,315
E06000011,East Riding of Yorkshire,utla,2021-12-06,51
E06000036,Bracknell Forest,utla,2021-12-06,39
E06000037,West Berkshire,utla,2021-12-06,28
E08000035,Leeds,utla,2021-12-06,186
E09000017,Hillingdon,utla,2021-12-06,106
E10000012,Essex,utla,2021-12-06,252
E06000011,East Riding of Yorkshire,utla,2021-12-05,43
E06000036,Bracknell Forest,utla,2021-12-05,27
E06000037,West Berkshire,utla,2021-12-05,28
E08000035,Leeds,utla,2021-12-05,176
E09000017,Hillingdon,utla,2021-12-05,138
E10000012,Essex,utla,2021-12-05,314
E06000011,East Riding of Yorkshire,utla,2021-12-04,69
E06000036,Bracknell Forest,utla,2021-12-04,36
E06000037,West Berkshire,utla,2021-12-04,48
E08000035,Leeds,utla,2021-12-04,484
E09000017,Hillingdon,utla,2021-12-04,148
E10000012,Essex,utla,2021-12-04,550
E06000011,East Riding of Yorkshire,utla,2021-12-03,65
E06000036,Bracknell Forest,utla,2021-12-03,19
E06000037,West Berkshire,utla,2021-12-03,30
E08000035,Leeds,utla,2021-12-03,392
E09000017,Hillingdon,utla,2021-12-03,97
E10000012,Essex,utla,2021-12-03,296
E06000011,East Riding of Yorkshire,utla,2021-12-02,59
E06000036,Bracknell Forest,utla,2021-12-02,29
E06000037,West Berkshire,utla,2021-12-02,34
E08000035,Leeds,utla,2021-12-02,297
E09000017,Hillingdon,utla,2021-12-02,124
E10000012,Essex,utla,2021-12-02,467
E06000011,East Riding of Yorkshire,utla,2021-12-01,76
E06000036,Bracknell Forest,utla,2021-12-01,24
E06000037,West Berkshire,utla,2021-12-01,30
E08000035,Leeds,utla,2021-12-01,339
E09000017,Hillingdon,utla,2021-12-01,123
E10000012,Essex,utla,2021-12-01,369
E06000011,East Riding of Yorkshire,utla,2021-11-30,138
E06000036,Bracknell Forest,utla,2021-11-30,38
E06000037,West Berkshire,utla,2021-11-30,18
E08000035,Leeds,utla,2021-11-30,270
E09000017,Hillingdon,utla,2021-11-30,115
E10000012,Essex,utla,2021-11-30,359
E06000011,East Riding of Yorkshire,utla,2021-11-29,151
E06000036,Bracknell Forest,utla,2021-11-29,46
E06000037,West Berkshire,utla,2021-11-29,17
E08000035,Leeds,utla,2021-11-29,240
E09000017,Hillingdon,utla,2021-11-29,82
E10000012,Essex,utla,2021-11-29,372
E06000011,East Riding of Yorkshire,utla,2021-11-28,50
E06000036,Bracknell Forest,utla,2021-11-28,18
E06000037,West Berkshire,utla,2021-11-28,41
E08000035,Leeds,utla,2021-11-28,295
E09000017,Hillingdon,utla,2021-11-28,82
E10000012,Essex,utla,2021-11-28,506
E06000011,East Riding of Yorkshire,utla,2021-11-27,83
E06000036,Bracknell Forest,utla,2021-11-27,36
E06000037,West Berkshire,utla,2021-11-27,44
E08000035,Leeds,utla,2021-11-27,340
E09000017,Hillingdon,utla,2021-11-27,129
E10000012,Essex,utla,2021-11-27,476
E06000011,East Riding of Yorkshire,utla,2021-11-26,191
E06000036,Bracknell Forest,utla,2021-11-26,21
E06000037,West Berkshire,utla,2021-11-26,25
E08000035,Leeds,utla,2021-11-26,216
E09000017,Hillingdon,utla,2021-11-26,86
E10000012,Essex,utla,2021-11-26,269
E06000011,East Riding of Yorkshire,utla,2021-11-25,79
E06000036,Bracknell Forest,utla,2021-11-25,49
E06000037,West Berkshire,utla,2021-11-25,27
E08000035,Leeds,utla,2021-11-25,246
E09000017,Hillingdon,utla,2021-11-25,65
E10000012,Essex,utla,2021-11-25,249
E06000011,East Riding of Yorkshire,utla,2021-11-24,82
E06000036,Bracknell Forest,utla,2021-11-24,18
E06000037,West Berkshire,utla,2021-11-24,14
E08000035,Leeds,utla,2021-11-24,285
E09000017,Hillingdon,utla,2021-11-24,103
E10000012,Essex,utla,2021-11-24,292
E06000011,East Riding of Yorkshire,utla,2021-11-23,198
E06000036,Bracknell Forest,utla,2021-11-23,30
E06000037,West Berkshire,utla,2021-11-23,17
E08000035,Leeds,utla,2021-11-23,380
E09000017,Hillingdon,utla,2021-11-23,85
E10000012,Essex,utla,2021-11-23,324
E06000011,East Riding of Yorkshire,utla,2021-11-22,88
E06000036,Bracknell Forest,utla,2021-11-22,37
E06000037,West Berkshire,utla,2021-11-22,21
E08000035,Leeds,utla,2021-11-22,435
E09000017,Hillingdon,utla,2021-11-22,72
E10000012,Essex,utla,2021-11-22,318
E06000011,East Riding of Yorkshire,utla,2021-11-21,42
E06000036,Bracknell Forest,utla,2021-11-21,13
E06000037,West Berkshire,utla,2021-11-21,23
E08000035,Leeds,utla,2021-11-21,218
E09000017,Hillingdon,utla,2021-11-21,51
E10000012,Essex,utla,2021-11-21,276
E06000011,East Riding of Yorkshire,utla,2021-11-20,75
E06000036,Bracknell Forest,utla,2021-11-20,21
E06000037,West Berkshire,utla,2021-11-20,200
E08000035,Leeds,utla,2021-11-20,361
E09000017,Hillingdon,utla,2021-11-20,121
E10000012,Essex,utla,2021-11-20,536
E06000011,East Riding of Yorkshire,utla,2021-11-19,269
E06000036,Bracknell Forest,utla,2021-11-19,15
E06000037,West Berkshire,utla,2021-11-19,37
E08000035,Leeds,utla,2021-11-19,238
E09000017,Hillingdon,utla,2021-11-19,81
E10000012,Essex,utla,2021-11-19,295
E06000011,East Riding of Yorkshire,utla,2021-11-18,119
E06000036,Bracknell Forest,utla,2021-11-18,41
E06000037,West Berkshire,utla,2021-11-18,32
E08000035,Leeds,utla,2021-11-18,194
E09000017,Hillingdon,utla,2021-11-18,88
E10000012,Essex,utla,2021-11-18,355
E06000011,East Riding of Yorkshire,utla,2021-11-17,352
E06000036,Bracknell Forest,utla,2021-11-17,13
E06000037,West Berkshire,utla,2021-11-17,18
E08000035,Leeds,utla,2021-11-17,708
E09000017,Hillingdon,utla,2021-11-17,81
E10000012,Essex,utla,2021-11-17,305
E06000011,East Riding of Yorkshire,utla,2021-11-16,83
E06000036,Bracknell Forest,utla,2021-11-16,15
E06000037,West Berkshire,utla,2021-11-16,15
E08000035,Leeds,utla,2021-11-16,238
E09000017,Hillingdon,utla,2021-11-16,98
E10000012,Essex,utla,2021-11-16,286
E06000011,East Riding of Yorkshire,utla,2021-11-15,252
E06000036,Bracknell Forest,utla,2021-11-15,54
E06000037,West Berkshire,utla,2021-11-15,25
E08000035,Leeds,utla,2021-11-15,399
E09000017,Hillingdon,utla,2021-11-15,111
E10000012,Essex,utla,2021-11-15,484
E06000011,East Riding of Yorkshire,utla,2021-11-14,53
E06000036,Bracknell Forest,utla,2021-11-14,15
E06000037,West Berkshire,utla,2021-11-14,49
E08000035,Leeds,utla,2021-11-14,273
E09000017,Hillingdon,utla,2021-11-14,68
E10000012,Essex,utla,2021-11-14,228
E06000011,East Riding of Yorkshire,utla,2021-11-13,208
E06000036,Bracknell Forest,utla,2021-11-13,41
E06000037,West Berkshire,utla,2021-11-13,101
E08000035,Leeds,utla,2021-11-13,449
E09000017,Hillingdon,utla,2021-11-13,152
E10000012,Essex,utla,2021-11-13,573
E06000011,East Riding of Yorkshire,utla,2021-11-12,353
E06000036,Bracknell Forest,utla,2021-11-12,22
E06000037,West Berkshire,utla,2021-11-12,36
E08000035,Leeds,utla,2021-11-12,563
E09000017,Hillingdon,utla,2021-11-12,192
E10000012,Essex,utla,2021-11-12,224
E06000011,East Riding of Yorkshire,utla,2021-11-11,90
E06000036,Bracknell Forest,utla,2021-11-11,67
E06000037,West Berkshire,utla,2021-11-11,22
E08000035,Leeds,utla,2021-11-11,513
E09000017,Hillingdon,utla,2021-11-11,109
E10000012,Essex,utla,2021-11-11,360
E06000011,East Riding of Yorkshire,utla,2021-11-10,281
E06000036,Bracknell Forest,utla,2021-11-10,43
E06000037,West Berkshire,utla,2021-11-10,19
E08000035,Leeds,utla,2021-11-10,445
E09000017,Hillingdon,utla,2021-11-10,97
E10000012,Essex,utla,2021-11-10,343
E06000011,East Riding of Yorkshire,utla,2021-11-09,124
E06000036,Bracknell Forest,utla,2021-11-09,40
E06000037,West Berkshire,utla,2021-11-09,27
E08000035,Leeds,utla,2021-11-09,326
E09000017,Hillingdon,utla,2021-11-09,329
E10000012,Essex,utla,2021-11-09,339
E06000011,East Riding of Yorkshire,utla,2021-11-08,356
E06000036,Bracknell Forest,utla,2021-11-08,57
E06000037,West Berkshire,utla,2021-11-08,117
E08000035,Leeds,utla,2021-11-08,569
E09000017,Hillingdon,utla,2021-11-08,205
E10000012,Essex,utla,2021-11-08,513
E06000011,East Riding of Yorkshire,utla,2021-11-07,45
E06000036,Bracknell Forest,utla,2021-11-07,16
E06000037,West Berkshire,utla,2021-11-07,27
E08000035,Leeds,utla,2021-11-07,167
E09000017,Hillingdon,utla,2021-11-07,80
E10000012,Essex,utla,2021-11-07,430
E06000011,East Riding of Yorkshire,utla,2021-11-06,111
E06000036,Bracknell Forest,utla,2021-11-06,33
E06000037,West Berkshire,utla,2021-11-06,91
E08000035,Leeds,utla,2021-11-06,403
E09000017,Hillingdon,utla,2021-11-06,107
E10000012,Essex,utla,2021-11-06,693
E06000011,East Riding of Yorkshire,utla,2021-11-05,335
E06000036,Bracknell Forest,utla,2021-11-05,503
E06000037,West Berkshire,utla,2021-11-05,607
E08000035,Leeds,utla,2021-11-05,523
E09000017,Hillingdon,utla,2021-11-05,134
E10000012,Essex,utla,2021-11-05,924
E06000011,East Riding of Yorkshire,utla,2021-11-04,273
E06000036,Bracknell Forest,utla,2021-11-04,47
E06000037,West Berkshire,utla,2021-11-04,248
E08000035,Leeds,utla,2021-11-04,673
E09000017,Hillingdon,utla,2021-11-04,447
E10000012,Essex,utla,2021-11-04,909
E06000011,East Riding of Yorkshire,utla,2021-11-03,331
E06000036,Bracknell Forest,utla,2021-11-03,50
E06000037,West Berkshire,utla,2021-11-03,25
E08000035,Leeds,utla,2021-11-03,431
E09000017,Hillingdon,utla,2021-11-03,676
E10000012,Essex,utla,2021-11-03,1130
E06000011,East Riding of Yorkshire,utla,2021-11-02,371
E06000036,Bracknell Forest,utla,2021-11-02,67
E06000037,West Berkshire,utla,2021-11-02,55
E08000035,Leeds,utla,2021-11-02,384
E09000017,Hillingdon,utla,2021-11-02,212
E10000012,Essex,utla,2021-11-02,605
E06000011,East Riding of Yorkshire,utla,2021-11-01,207
E06000036,Bracknell Forest,utla,2021-11-01,278
E06000037,West Berkshire,utla,2021-11-01,44
E08000035,Leeds,utla,2021-11-01,257
E09000017,Hillingdon,utla,2021-11-01,233
E10000012,Essex,utla,2021-11-01,618
E06000011,East Riding of Yorkshire,utla,2021-10-31,36
E06000036,Bracknell Forest,utla,2021-10-31,18
E06000037,West Berkshire,utla,2021-10-31,49
E08000035,Leeds,utla,2021-10-31,217
E09000017,Hillingdon,utla,2021-10-31,49
E10000012,Essex,utla,2021-10-31,185
E06000011,East Riding of Yorkshire,utla,2021-10-30,216
E06000036,Bracknell Forest,utla,2021-10-30,20
E06000037,West Berkshire,utla,2021-10-30,104
E08000035,Leeds,utla,2021-10-30,226
E09000017,Hillingdon,utla,2021-10-30,134
E10000012,Essex,utla,2021-10-30,443
E06000011,East Riding of Yorkshire,utla,2021-10-29,124
E06000036,Bracknell Forest,utla,2021-10-29,47
E06000037,West Berkshire,utla,2021-10-29,102
E08000035,Leeds,utla,2021-10-29,498
E09000017,Hillingdon,utla,2021-10-29,167
E10000012,Essex,utla,2021-10-29,340
E06000011,East Riding of Yorkshire,utla,2021-10-28,106
E06000036,Bracknell Forest,utla,2021-10-28,112
E06000037,West Berkshire,utla,2021-10-28,104
E08000035,Leeds,utla,2021-10-28,511
E09000017,Hillingdon,utla,2021-10-28,130
E10000012,Essex,utla,2021-10-28,732
E06000011,East Riding of Yorkshire,utla,2021-10-27,145
E06000036,Bracknell Forest,utla,2021-10-27,40
E06000037,West Berkshire,utla,2021-10-27,81
E08000035,Leeds,utla,2021-10-27,530
E09000017,Hillingdon,utla,2021-10-27,223
E10000012,Essex,utla,2021-10-27,682
E06000011,East Riding of Yorkshire,utla,2021-10-26,31
E06000036,Bracknell Forest,utla,2021-10-26,47
E06000037,West Berkshire,utla,2021-10-26,67
E08000035,Leeds,utla,2021-10-26,402
E09000017,Hillingdon,utla,2021-10-26,108
E10000012,Essex,utla,2021-10-26,552
E06000011,East Riding of Yorkshire,utla,2021-10-25,60
E06000036,Bracknell Forest,utla,2021-10-25,62
E06000037,West Berkshire,utla,2021-10-25,65
E08000035,Leeds,utla,2021-10-25,447
E09000017,Hillingdon,utla,2021-10-25,270
E10000012,Essex,utla,2021-10-25,552
E06000011,East Riding of Yorkshire,utla,2021-10-24,73
E06000036,Bracknell Forest,utla,2021-10-24,8
E06000037,West Berkshire,utla,2021-10-24,20
E08000035,Leeds,utla,2021-10-24,88
E09000017,Hillingdon,utla,2021-10-24,70
E10000012,Essex,utla,2021-10-24,282
E06000011,East Riding of Yorkshire,utla,2021-10-23,75
E06000036,Bracknell Forest,utla,2021-10-23,27
E06000037,West Berkshire,utla,2021-10-23,43
E08000035,Leeds,utla,2021-10-23,99
E09000017,Hillingdon,utla,2021-10-23,150
E10000012,Essex,utla,2021-10-23,534
E06000011,East Riding of Yorkshire,utla,2021-10-22,119
E06000036,Bracknell Forest,utla,2021-10-22,193
E06000037,West Berkshire,utla,2021-10-22,170
E08000035,Leeds,utla,2021-10-22,661
E09000017,Hillingdon,utla,2021-10-22,129
